,NorCal MOCI,CenCal MOCI,SoCal MOCI,SSTN14,SSTN13,BEUTI 41N,BEUTI 39N,BEUTI 37N,UI39N,MEI,PDO,NPGO
2017-10-01,-1.4260107571536342,0.6839953607360091,1.5071458033648202,12.539350423883596,12.64484466447984,0.8993333333333333,4.162,2.9283333333333332,54.333333333333336,-0.6633333333333333,0.2333333333333333,-2.0510517999999998
2018-01-01,-2.0019804535922234,-0.8338363130163837,0.6507768770785713,11.809482050303517,11.8189648383568,2.924666666666667,5.774666666666666,4.556666666666667,59.666666666666664,-0.7533333333333333,0.3399999999999999,-1.9202606333333332
2018-04-01,-0.23279430860880376,-0.16707769472446274,0.2872287503184693,11.494795887849333,11.321383053172632,13.685,21.865,17.924666666666667,224.33333333333334,-0.9033333333333333,0.06,-1.9715776666666667
2018-07-01,-0.7175190608724209,0.2214636788654561,1.8932221074249518,12.723717118197216,11.857363462638846,13.241666666666667,16.583000000000002,8.154000000000002,241.66666666666666,0.23666666666666666,0.12666666666666668,-2.0083747333333335
2018-10-01,1.1761155537825243,4.268283916710846,2.4144192016288657,13.471231512535297,13.435100871737793,1.2700000000000002,3.4139999999999997,2.5100000000000002,32.0,0.26666666666666666,0.24333333333333332,-1.7250352666666664
2019-01-01,4.110295440162441,4.862737305750813,1.3163387869679453,12.251213160209408,12.630029126070077,-0.9176666666666665,0.5566666666666666,0.7833333333333333,-5.0,0.4566666666666667,0.49666666666666676,-1.8075140133333332
2019-04-01,2.3080638968203577,7.102661339253228,0.7583292765154392,11.506734849223863,11.74696933701505,21.566333333333333,27.40766666666667,13.587333333333333,228.66666666666666,0.31333333333333335,1.0633333333333335,-2.1219765333333336
2019-07-01,1.5834356810689139,1.7051321114842417,0.6284352773283942,12.976564629640569,11.79044590870047,7.043333333333334,14.831333333333333,8.002,227.0,0.23,0.6066666666666667,-2.2436583999999997
2019-10-01,1.1033115258559874,2.903842735673934,2.0284641730628987,13.054437823190591,11.94707801619955,2.646666666666666,2.810666666666666,1.6296666666666668,63.0,0.37666666666666665,0.2233333333333333,-2.828008
2020-01-01,-4.376663118161801,-2.5413750491791074,0.4663293512870215,11.203203996261967,11.484830928385458,7.098999999999999,12.350333333333333,7.5136666666666665,105.0,0.24666666666666667,-0.5766666666666667,-1.9036308333333334
2020-04-01,1.1946268430958211,2.8189301892295555,1.1397949450256202,11.444482103068937,10.967492598053928,11.227000000000002,16.911666666666665,11.671,176.0,-0.36000000000000004,-0.18666666666666665,-1.6698922666666667
2020-07-01,0.6675804974775223,0.2872184691676581,0.3401046235427054,12.976574303529832,12.043197364017402,17.655333333333335,18.646666666666665,6.419,215.0,-1.0599999999999998,-0.4533333333333333,-1.4273801333333331
2020-10-01,-3.2709759892363746,-2.8568346425605555,-0.9494869952269596,15.112808862150276,11.511270333011268,4.3180000000000005,7.152,4.163666666666667,68.66666666666667,-1.17,-0.9033333333333333,-2.0325151666666663
